20, 15, 24, 7, 22, 
0, 4, 21, 16, 25, 

9, 2, 13, 18, 11, 
14, 19, 10, 23, 6, 
3, 8, 5, 12, 17, 
20, 15, 24, 7, 22, 
25, 4, 21, 16, 0, 

0, 2, 23, 18, 9, 
22, 17, 8, 13, 6, 
3, 24, 5, 10, 19, 
16, 21, 12, 7, 14, 
25, 4, 15, 20, 11, 

25, 2, 23, 18, 9, 
22, 17, 8, 13, 6, 
3, 24, 5, 10, 19, 
16, 21, 12, 7, 14, 
0, 4, 15, 20, 11, 

0, 2, 15, 20, 9, 
16, 21, 8, 25, 6, 
3, 14, 5, 10, 19, 
22, 17, 12, 7, 24, 
13, 4, 23, 18, 11, 

0, 2, 25, 20, 9, 
24, 19, 8, 15, 6, 
3, 14, 5, 10, 21, 
18, 23, 12, 7, 16, 
13, 4, 17, 22, 11, 

25, 2, 11, 16, 9, 
12, 17, 8, 21, 6, 
3, 24, 5, 10, 15, 
18, 13, 22, 7, 20, 
23, 4, 19, 14, 0, 

0, 2, 11, 16, 9, 
12, 17, 8, 21, 6, 
3, 22, 5, 10, 15, 
18, 13, 24, 7, 20, 
23, 4, 19, 14, 25, 

9, 2, 11, 16, 25, 
12, 17, 8, 21, 6, 
3, 10, 5, 24, 15, 
18, 13, 22, 7, 20, 
0, 4, 19, 14, 23, 

9, 2, 21, 16, 0, 
20, 15, 8, 11, 6, 
3, 10, 5, 22, 17, 
14, 19, 24, 7, 12, 
25, 4, 13, 18, 23, 

9, 2, 23, 18, 25, 
22, 17, 8, 13, 6, 
3, 10, 5, 24, 19, 
16, 21, 12, 7, 14, 
11, 4, 15, 20, 0, 

9, 2, 23, 18, 0, 
22, 17, 8, 13, 6, 
3, 10, 5, 24, 19, 
16, 21, 12, 7, 14, 
11, 4, 15, 20, 25, 

9, 2, 15, 20, 0, 
16, 21, 8, 25, 6, 
3, 10, 5, 14, 19, 
22, 17, 12, 7, 24, 
11, 4, 23, 18, 13, 

0, 2, 7, 12, 21, 
8, 13, 22, 17, 6, 
3, 24, 5, 20, 11, 
14, 9, 18, 23, 16, 
25, 4, 15, 10, 19, 

25, 2, 7, 12, 21, 
8, 13, 22, 17, 6, 
3, 24, 5, 20, 11, 
14, 9, 18, 23, 16, 
0, 4, 15, 10, 19, 

23, 2, 7, 12, 21, 
8, 13, 22, 17, 6, 
3, 24, 5, 20, 11, 
14, 9, 18, 25, 16, 
0, 4, 15, 10, 19, 

23, 2, 7, 12, 21, 
8, 13, 22, 17, 6, 
3, 24, 5, 20, 11, 
14, 9, 18, 0, 16, 
25, 4, 15, 10, 19, 

0, 2, 7, 12, 23, 
8, 13, 22, 17, 6, 
3, 20, 5, 24, 11, 
14, 9, 18, 21, 16, 
19, 4, 15, 10, 25, 

21, 2, 7, 12, 23, 
8, 13, 22, 17, 6, 
3, 20, 5, 24, 11, 
14, 9, 18, 0, 16, 
19, 4, 15, 10, 25, 

0, 2, 7, 12, 21, 
8, 13, 20, 17, 6, 
3, 18, 5, 22, 11, 
14, 9, 24, 19, 16, 
25, 4, 15, 10, 23, 

0, 2, 7, 12, 23, 
8, 13, 24, 17, 6, 
3, 18, 5, 22, 11, 
14, 9, 20, 25, 16, 
19, 4, 15, 10, 21, 

25, 2, 7, 12, 23, 
8, 13, 24, 17, 6, 
3, 18, 5, 22, 11, 
14, 9, 20, 0, 16, 
19, 4, 15, 10, 21, 

19, 2, 7, 12, 21, 
8, 13, 20, 17, 6, 
3, 18, 5, 22, 11, 
14, 9, 24, 0, 16, 
25, 4, 15, 10, 23, 

25, 2, 15, 10, 23, 
14, 9, 24, 19, 16, 
3, 18, 5, 22, 11, 
8, 13, 20, 17, 6, 
0, 4, 7, 12, 21, 

25, 2, 15, 10, 23, 
14, 9, 24, 0, 16, 
3, 18, 5, 22, 11, 
8, 13, 20, 17, 6, 
19, 4, 7, 12, 21, 

19, 2, 15, 10, 21, 
14, 9, 20, 25, 16, 
3, 18, 5, 22, 11, 
8, 13, 24, 17, 6, 
0, 4, 7, 12, 23, 

19, 2, 15, 10, 21, 
14, 9, 20, 0, 16, 
3, 18, 5, 22, 11, 
8, 13, 24, 17, 6, 
25, 4, 7, 12, 23, 

0, 2, 15, 10, 19, 
14, 9, 18, 23, 16, 
3, 24, 5, 20, 11, 
8, 13, 22, 17, 6, 
25, 4, 7, 12, 21, 

25, 2, 15, 10, 19, 
14, 9, 18, 23, 16, 
3, 24, 5, 20, 11, 
8, 13, 22, 17, 6, 
0, 4, 7, 12, 21, 

0, 2, 15, 10, 19, 
14, 9, 18, 25, 16, 
3, 24, 5, 20, 11, 
8, 13, 22, 17, 6, 
23, 4, 7, 12, 21, 

25, 2, 15, 10, 19, 
14, 9, 18, 0, 16, 
3, 24, 5, 20, 11, 
8, 13, 22, 17, 6, 
23, 4, 7, 12, 21, 

19, 2, 15, 10, 25, 
14, 9, 18, 21, 16, 
3, 20, 5, 24, 11, 
8, 13, 22, 17, 6, 
0, 4, 7, 12, 23, 

19, 2, 15, 10, 25, 
14, 9, 18, 0, 16, 
3, 20, 5, 24, 11, 
8, 13, 22, 17, 6, 
21, 4, 7, 12, 23, 

0, 2, 15, 20, 11, 
16, 21, 12, 7, 14, 
3, 24, 5, 10, 19, 
22, 17, 8, 13, 6, 
25, 4, 23, 18, 9, 

25, 2, 15, 20, 11, 
16, 21, 12, 7, 14, 
3, 24, 5, 10, 19, 
22, 17, 8, 13, 6, 
0, 4, 23, 18, 9, 

13, 2, 17, 22, 11, 
18, 23, 12, 7, 16, 
3, 14, 5, 10, 21, 
24, 19, 8, 15, 6, 
0, 4, 25, 20, 9, 

13, 2, 23, 18, 11, 
22, 17, 12, 7, 24, 
3, 14, 5, 10, 19, 
16, 21, 8, 25, 6, 
0, 4, 15, 20, 9, 

23, 2, 19, 14, 25, 
18, 13, 24, 7, 20, 
3, 22, 5, 10, 15, 
12, 17, 8, 21, 6, 
0, 4, 11, 16, 9, 

23, 2, 19, 14, 0, 
18, 13, 22, 7, 20, 
3, 24, 5, 10, 15, 
12, 17, 8, 21, 6, 
25, 4, 11, 16, 9, 

25, 2, 13, 18, 23, 
14, 19, 24, 7, 12, 
3, 10, 5, 22, 17, 
20, 15, 8, 11, 6, 
9, 4, 21, 16, 0, 

0, 2, 19, 14, 23, 
18, 13, 22, 7, 20, 
3, 10, 5, 24, 15, 
12, 17, 8, 21, 6, 
9, 4, 11, 16, 25, 

11, 2, 23, 18, 13, 
22, 17, 12, 7, 24, 
3, 10, 5, 14, 19, 
16, 21, 8, 25, 6, 
9, 4, 15, 20, 0, 

11, 2, 15, 20, 25, 
16, 21, 12, 7, 14, 
3, 10, 5, 24, 19, 
22, 17, 8, 13, 6, 
9, 4, 23, 18, 0, 

11, 2, 15, 20, 0, 
16, 21, 12, 7, 14, 
3, 10, 5, 24, 19, 
22, 17, 8, 13, 6, 
9, 4, 23, 18, 25, 

0, 2, 17, 12, 21, 
16, 11, 20, 7, 18, 
3, 8, 5, 22, 13, 
10, 15, 24, 19, 6, 
25, 4, 9, 14, 23, 

0, 2, 17, 22, 13, 
18, 23, 14, 7, 16, 
3, 8, 5, 12, 21, 
24, 19, 10, 15, 6, 
9, 4, 25, 20, 11, 

0, 2, 21, 16, 25, 
20, 15, 24, 7, 22, 
3, 8, 5, 12, 17, 
14, 19, 10, 23, 6, 
9, 4, 13, 18, 11, 

25, 2, 21, 16, 0, 
20, 15, 24, 7, 22, 
3, 8, 5, 12, 17, 
14, 19, 10, 23, 6, 
9, 4, 13, 18, 11, 

9, 2, 13, 18, 0, 
14, 19, 10, 7, 12, 
3, 8, 5, 22, 17, 
20, 15, 24, 11, 6, 
25, 4, 21, 16, 23, 

0, 2, 21, 8, 17, 
20, 9, 18, 13, 22, 
3, 24, 5, 16, 7, 
10, 19, 14, 23, 12, 
25, 4, 11, 6, 15, 

25, 2, 21, 8, 17, 
20, 9, 18, 13, 22, 
3, 24, 5, 16, 7, 
10, 19, 14, 23, 12, 
0, 4, 11, 6, 15, 

19, 2, 23, 8, 17, 
24, 9, 18, 13, 22, 
3, 20, 5, 16, 7, 
10, 25, 14, 21, 12, 
0, 4, 11, 6, 15, 

23, 2, 19, 8, 25, 
18, 9, 24, 13, 20, 
3, 22, 5, 16, 7, 
10, 17, 14, 21, 12, 
0, 4, 11, 6, 15, 

23, 2, 19, 8, 0, 
18, 9, 22, 13, 20, 
3, 24, 5, 16, 7, 
10, 17, 14, 21, 12, 
25, 4, 11, 6, 15, 

0, 2, 19, 8, 23, 
20, 9, 22, 13, 18, 
3, 16, 5, 24, 7, 
10, 21, 14, 17, 12, 
15, 4, 11, 6, 25, 

25, 2, 19, 8, 23, 
20, 9, 24, 13, 18, 
3, 16, 5, 22, 7, 
10, 21, 14, 17, 12, 
15, 4, 11, 6, 0, 

17, 2, 23, 8, 19, 
22, 9, 18, 13, 24, 
3, 16, 5, 20, 7, 
10, 21, 14, 25, 12, 
15, 4, 11, 6, 0, 

17, 2, 21, 8, 25, 
22, 9, 18, 13, 20, 
3, 16, 5, 24, 7, 
10, 23, 14, 19, 12, 
15, 4, 11, 6, 0, 

17, 2, 21, 8, 0, 
22, 9, 18, 13, 20, 
3, 16, 5, 24, 7, 
10, 23, 14, 19, 12, 
15, 4, 11, 6, 25, 

0, 2, 17, 8, 21, 
18, 9, 20, 13, 16, 
3, 14, 5, 22, 7, 
10, 19, 24, 15, 12, 
25, 4, 11, 6, 23, 

0, 2, 23, 8, 19, 
24, 9, 20, 13, 22, 
3, 14, 5, 18, 7, 
10, 25, 16, 21, 12, 
15, 4, 11, 6, 17, 

0, 2, 23, 8, 19, 
22, 9, 20, 13, 24, 
3, 14, 5, 18, 7, 
10, 21, 16, 25, 12, 
15, 4, 11, 6, 17, 

0, 2, 21, 8, 25, 
20, 9, 24, 13, 22, 
3, 14, 5, 18, 7, 
10, 19, 16, 23, 12, 
15, 4, 11, 6, 17, 

25, 2, 21, 8, 0, 
20, 9, 24, 13, 22, 
3, 14, 5, 18, 7, 
10, 19, 16, 23, 12, 
15, 4, 11, 6, 17, 

15, 2, 19, 8, 0, 
20, 9, 16, 13, 18, 
3, 14, 5, 22, 7, 
10, 21, 24, 17, 12, 
25, 4, 11, 6, 23, 

25, 2, 9, 18, 23, 
8, 17, 24, 13, 10, 
3, 12, 5, 22, 19, 
16, 7, 20, 11, 14, 
0, 4, 15, 6, 21, 

0, 2, 9, 18, 21, 
8, 17, 20, 13, 10, 
3, 12, 5, 22, 19, 
16, 7, 24, 11, 14, 
25, 4, 15, 6, 23, 

0, 2, 9, 20, 23, 
8, 19, 22, 15, 10, 
3, 12, 5, 24, 21, 
18, 7, 14, 11, 16, 
13, 4, 17, 6, 25, 

0, 2, 9, 20, 17, 
8, 21, 18, 25, 10, 
3, 12, 5, 16, 19, 
22, 7, 14, 11, 24, 
13, 4, 23, 6, 15, 

13, 2, 9, 24, 15, 
8, 23, 14, 19, 10, 
3, 12, 5, 16, 25, 
22, 7, 18, 11, 20, 
0, 4, 21, 6, 17, 

13, 2, 9, 20, 15, 
8, 21, 14, 25, 10, 
3, 12, 5, 16, 19, 
22, 7, 18, 11, 24, 
0, 4, 23, 6, 17, 

13, 2, 9, 16, 25, 
8, 17, 14, 21, 10, 
3, 12, 5, 24, 15, 
18, 7, 22, 11, 20, 
0, 4, 19, 6, 23, 

0, 2, 9, 18, 13, 
8, 19, 12, 23, 10, 
3, 24, 5, 14, 17, 
20, 7, 16, 11, 22, 
25, 4, 21, 6, 15, 

25, 2, 9, 18, 13, 
8, 19, 12, 23, 10, 
3, 24, 5, 14, 17, 
20, 7, 16, 11, 22, 
0, 4, 21, 6, 15, 

0, 2, 9, 24, 13, 
8, 23, 12, 19, 10, 
3, 18, 5, 14, 25, 
22, 7, 16, 11, 20, 
17, 4, 21, 6, 15, 

0, 2, 9, 14, 25, 
8, 15, 12, 19, 10, 
3, 20, 5, 24, 13, 
16, 7, 22, 11, 18, 
21, 4, 17, 6, 23, 

13, 2, 9, 20, 25, 
8, 19, 12, 15, 10, 
3, 14, 5, 24, 21, 
18, 7, 22, 11, 16, 
0, 4, 17, 6, 23, 

25, 2, 13, 8, 23, 
12, 7, 24, 19, 14, 
3, 16, 5, 22, 9, 
6, 11, 20, 15, 18, 
0, 4, 17, 10, 21, 

25, 2, 13, 8, 23, 
12, 7, 24, 19, 14, 
3, 16, 5, 22, 9, 
6, 11, 18, 15, 20, 
17, 4, 21, 10, 0, 

17, 2, 13, 8, 19, 
12, 7, 18, 23, 14, 
3, 16, 5, 20, 9, 
6, 11, 22, 15, 24, 
0, 4, 25, 10, 21, 

17, 2, 13, 8, 19, 
12, 7, 18, 23, 14, 
3, 16, 5, 20, 9, 
6, 11, 24, 15, 22, 
0, 4, 21, 10, 25, 

17, 2, 13, 8, 19, 
12, 7, 18, 23, 14, 
3, 16, 5, 20, 9, 
6, 11, 24, 15, 22, 
25, 4, 21, 10, 0, 

0, 2, 13, 8, 17, 
12, 7, 16, 21, 14, 
3, 24, 5, 18, 9, 
6, 11, 20, 15, 22, 
25, 4, 23, 10, 19, 

25, 2, 13, 8, 17, 
12, 7, 16, 21, 14, 
3, 24, 5, 18, 9, 
6, 11, 20, 15, 22, 
0, 4, 23, 10, 19, 

0, 2, 13, 8, 17, 
12, 7, 16, 23, 14, 
3, 22, 5, 18, 9, 
6, 11, 20, 15, 24, 
21, 4, 25, 10, 19, 

0, 2, 13, 8, 17, 
12, 7, 16, 25, 14, 
3, 22, 5, 18, 9, 
6, 11, 20, 15, 24, 
21, 4, 23, 10, 19, 

25, 2, 13, 8, 17, 
12, 7, 16, 21, 14, 
3, 24, 5, 18, 9, 
6, 11, 22, 15, 20, 
23, 4, 19, 10, 0, 

0, 2, 13, 8, 17, 
12, 7, 16, 21, 14, 
3, 22, 5, 18, 9, 
6, 11, 24, 15, 20, 
23, 4, 19, 10, 25, 

17, 2, 13, 8, 0, 
12, 7, 16, 19, 14, 
3, 18, 5, 22, 9, 
6, 11, 24, 15, 20, 
25, 4, 21, 10, 23, 

17, 2, 13, 8, 25, 
12, 7, 16, 21, 14, 
3, 18, 5, 24, 9, 
6, 11, 22, 15, 20, 
0, 4, 19, 10, 23, 

17, 2, 13, 8, 25, 
12, 7, 16, 21, 14, 
3, 18, 5, 24, 9, 
6, 11, 20, 15, 22, 
19, 4, 23, 10, 0, 

17, 2, 13, 8, 0, 
12, 7, 16, 21, 14, 
3, 18, 5, 24, 9, 
6, 11, 20, 15, 22, 
19, 4, 23, 10, 25, 

17, 2, 13, 8, 0, 
12, 7, 16, 25, 14, 
3, 18, 5, 22, 9, 
6, 11, 20, 15, 24, 
19, 4, 23, 10, 21, 

15, 2, 19, 24, 13, 
20, 25, 14, 9, 18, 
3, 16, 5, 12, 23, 
6, 21, 10, 17, 8, 
0, 4, 7, 22, 11, 

23, 2, 19, 14, 25, 
18, 13, 24, 9, 20, 
3, 22, 5, 12, 15, 
6, 17, 10, 21, 8, 
0, 4, 7, 16, 11, 

23, 2, 19, 14, 0, 
18, 13, 22, 9, 20, 
3, 24, 5, 12, 15, 
6, 17, 10, 21, 8, 
25, 4, 7, 16, 11, 

25, 2, 15, 20, 23, 
16, 21, 24, 9, 14, 
3, 12, 5, 22, 19, 
6, 17, 10, 13, 8, 
11, 4, 7, 18, 0, 

13, 2, 23, 18, 15, 
22, 17, 14, 9, 24, 
3, 12, 5, 16, 19, 
6, 21, 10, 25, 8, 
11, 4, 7, 20, 0, 

13, 2, 17, 22, 25, 
18, 23, 14, 9, 16, 
3, 12, 5, 24, 21, 
6, 19, 10, 15, 8, 
11, 4, 7, 20, 0, 

13, 2, 17, 22, 0, 
18, 23, 14, 9, 16, 
3, 12, 5, 24, 21, 
6, 19, 10, 15, 8, 
11, 4, 7, 20, 25, 

21, 2, 17, 12, 23, 
16, 11, 22, 9, 18, 
3, 20, 5, 24, 13, 
6, 15, 10, 19, 8, 
0, 4, 7, 14, 25, 

25, 2, 13, 18, 23, 
14, 19, 24, 9, 12, 
3, 10, 5, 22, 17, 
6, 15, 20, 11, 8, 
0, 4, 7, 16, 21, 

0, 2, 19, 24, 15, 
20, 25, 16, 9, 18, 
3, 10, 5, 14, 23, 
6, 21, 12, 17, 8, 
11, 4, 7, 22, 13, 

0, 2, 21, 16, 25, 
20, 15, 24, 9, 22, 
3, 10, 5, 14, 17, 
6, 19, 12, 23, 8, 
11, 4, 7, 18, 13, 

25, 2, 21, 16, 0, 
20, 15, 24, 9, 22, 
3, 10, 5, 14, 17, 
6, 19, 12, 23, 8, 
11, 4, 7, 18, 13, 

0, 2, 19, 14, 23, 
18, 13, 22, 9, 20, 
3, 10, 5, 24, 15, 
6, 17, 12, 21, 8, 
11, 4, 7, 16, 25, 

11, 2, 23, 18, 13, 
22, 17, 12, 9, 24, 
3, 10, 5, 14, 19, 
6, 21, 16, 25, 8, 
0, 4, 7, 20, 15, 

11, 2, 15, 20, 0, 
16, 21, 12, 9, 14, 
3, 10, 5, 22, 19, 
6, 17, 24, 13, 8, 
25, 4, 7, 18, 23, 

11, 2, 15, 20, 25, 
16, 21, 12, 9, 14, 
3, 10, 5, 24, 19, 
6, 17, 22, 13, 8, 
0, 4, 7, 18, 23, 

0, 2, 7, 16, 21, 
6, 15, 20, 11, 8, 
3, 10, 5, 22, 17, 
14, 19, 24, 9, 12, 
25, 4, 13, 18, 23, 

0, 2, 7, 18, 23, 
6, 17, 22, 13, 8, 
3, 10, 5, 24, 19, 
16, 21, 12, 9, 14, 
11, 4, 15, 20, 25, 

25, 2, 7, 18, 23, 
6, 17, 24, 13, 8, 
3, 10, 5, 22, 19, 
16, 21, 12, 9, 14, 
11, 4, 15, 20, 0, 

0, 2, 7, 20, 15, 
6, 21, 16, 25, 8, 
3, 10, 5, 14, 19, 
22, 17, 12, 9, 24, 
11, 4, 23, 18, 13, 

11, 2, 7, 22, 13, 
6, 21, 12, 17, 8, 
3, 10, 5, 14, 23, 
20, 25, 16, 9, 18, 
0, 4, 19, 24, 15, 

11, 2, 7, 18, 13, 
6, 19, 12, 23, 8, 
3, 10, 5, 14, 17, 
20, 15, 24, 9, 22, 
0, 4, 21, 16, 25, 

11, 2, 7, 18, 13, 
6, 19, 12, 23, 8, 
3, 10, 5, 14, 17, 
20, 15, 24, 9, 22, 
25, 4, 21, 16, 0, 

11, 2, 7, 16, 25, 
6, 17, 12, 21, 8, 
3, 10, 5, 24, 15, 
18, 13, 22, 9, 20, 
0, 4, 19, 14, 23, 

0, 2, 7, 22, 11, 
6, 21, 10, 17, 8, 
3, 16, 5, 12, 23, 
20, 25, 14, 9, 18, 
15, 4, 19, 24, 13, 

25, 2, 7, 16, 11, 
6, 17, 10, 21, 8, 
3, 24, 5, 12, 15, 
18, 13, 22, 9, 20, 
23, 4, 19, 14, 0, 

0, 2, 7, 16, 11, 
6, 17, 10, 21, 8, 
3, 22, 5, 12, 15, 
18, 13, 24, 9, 20, 
23, 4, 19, 14, 25, 

0, 2, 7, 14, 25, 
6, 15, 10, 19, 8, 
3, 20, 5, 24, 13, 
16, 11, 22, 9, 18, 
21, 4, 17, 12, 23, 

11, 2, 7, 18, 0, 
6, 17, 10, 13, 8, 
3, 12, 5, 22, 19, 
16, 21, 24, 9, 14, 
25, 4, 15, 20, 23, 

11, 2, 7, 20, 25, 
6, 19, 10, 15, 8, 
3, 12, 5, 24, 21, 
18, 23, 14, 9, 16, 
13, 4, 17, 22, 0, 

11, 2, 7, 20, 0, 
6, 19, 10, 15, 8, 
3, 12, 5, 24, 21, 
18, 23, 14, 9, 16, 
13, 4, 17, 22, 25, 

11, 2, 7, 20, 0, 
6, 21, 10, 25, 8, 
3, 12, 5, 16, 19, 
22, 17, 14, 9, 24, 
13, 4, 23, 18, 15, 

0, 2, 23, 10, 19, 
6, 11, 20, 15, 22, 
3, 24, 5, 18, 9, 
12, 7, 16, 21, 14, 
25, 4, 13, 8, 17, 

25, 2, 23, 10, 19, 
6, 11, 20, 15, 22, 
3, 24, 5, 18, 9, 
12, 7, 16, 21, 14, 
0, 4, 13, 8, 17, 

21, 2, 23, 10, 19, 
6, 11, 20, 15, 24, 
3, 22, 5, 18, 9, 
12, 7, 16, 25, 14, 
0, 4, 13, 8, 17, 

21, 2, 25, 10, 19, 
6, 11, 20, 15, 24, 
3, 22, 5, 18, 9, 
12, 7, 16, 23, 14, 
0, 4, 13, 8, 17, 

23, 2, 19, 10, 25, 
6, 11, 24, 15, 20, 
3, 22, 5, 18, 9, 
12, 7, 16, 21, 14, 
0, 4, 13, 8, 17, 

23, 2, 19, 10, 0, 
6, 11, 22, 15, 20, 
3, 24, 5, 18, 9, 
12, 7, 16, 21, 14, 
25, 4, 13, 8, 17, 

0, 2, 19, 10, 23, 
6, 11, 22, 15, 20, 
3, 18, 5, 24, 9, 
12, 7, 16, 21, 14, 
17, 4, 13, 8, 25, 

25, 2, 21, 10, 23, 
6, 11, 24, 15, 20, 
3, 18, 5, 22, 9, 
12, 7, 16, 19, 14, 
17, 4, 13, 8, 0, 

19, 2, 23, 10, 21, 
6, 11, 20, 15, 24, 
3, 18, 5, 22, 9, 
12, 7, 16, 25, 14, 
17, 4, 13, 8, 0, 

19, 2, 23, 10, 25, 
6, 11, 20, 15, 22, 
3, 18, 5, 24, 9, 
12, 7, 16, 21, 14, 
17, 4, 13, 8, 0, 

19, 2, 23, 10, 0, 
6, 11, 20, 15, 22, 
3, 18, 5, 24, 9, 
12, 7, 16, 21, 14, 
17, 4, 13, 8, 25, 

0, 2, 17, 10, 21, 
6, 11, 20, 15, 18, 
3, 16, 5, 22, 9, 
12, 7, 24, 19, 14, 
25, 4, 13, 8, 23, 

0, 2, 25, 10, 21, 
6, 11, 22, 15, 24, 
3, 16, 5, 20, 9, 
12, 7, 18, 23, 14, 
17, 4, 13, 8, 19, 

0, 2, 21, 10, 25, 
6, 11, 24, 15, 22, 
3, 16, 5, 20, 9, 
12, 7, 18, 23, 14, 
17, 4, 13, 8, 19, 

25, 2, 21, 10, 0, 
6, 11, 24, 15, 22, 
3, 16, 5, 20, 9, 
12, 7, 18, 23, 14, 
17, 4, 13, 8, 19, 

17, 2, 21, 10, 0, 
6, 11, 18, 15, 20, 
3, 16, 5, 22, 9, 
12, 7, 24, 19, 14, 
25, 4, 13, 8, 23, 

17, 2, 13, 8, 15, 
12, 23, 16, 19, 6, 
3, 18, 7, 14, 9, 
22, 11, 24, 5, 20, 
0, 4, 21, 10, 25, 

17, 2, 13, 8, 15, 
12, 23, 16, 19, 6, 
3, 18, 7, 14, 9, 
22, 11, 24, 5, 20, 
25, 4, 21, 10, 0, 

17, 2, 13, 8, 15, 
12, 25, 16, 21, 6, 
3, 18, 7, 14, 9, 
24, 11, 20, 5, 22, 
19, 4, 23, 10, 0, 

17, 2, 13, 8, 15, 
12, 21, 16, 25, 6, 
3, 18, 7, 14, 9, 
22, 11, 20, 5, 24, 
19, 4, 23, 10, 0, 

23, 2, 13, 8, 25, 
12, 17, 24, 21, 6, 
3, 22, 7, 14, 9, 
18, 11, 16, 5, 20, 
0, 4, 19, 10, 15, 

23, 2, 13, 8, 25, 
12, 15, 24, 19, 6, 
3, 22, 7, 14, 9, 
16, 11, 20, 5, 18, 
21, 4, 17, 10, 0, 

25, 2, 13, 8, 23, 
12, 19, 24, 15, 6, 
3, 14, 7, 22, 9, 
18, 11, 20, 5, 16, 
0, 4, 17, 10, 21, 

25, 2, 13, 8, 23, 
12, 21, 24, 17, 6, 
3, 14, 7, 22, 9, 
20, 11, 16, 5, 18, 
15, 4, 19, 10, 0, 

15, 2, 13, 8, 17, 
12, 25, 16, 21, 6, 
3, 14, 7, 18, 9, 
24, 11, 20, 5, 22, 
0, 4, 23, 10, 19, 

15, 2, 13, 8, 17, 
12, 21, 16, 25, 6, 
3, 14, 7, 18, 9, 
22, 11, 20, 5, 24, 
0, 4, 23, 10, 19, 

15, 2, 13, 8, 17, 
12, 19, 16, 23, 6, 
3, 14, 7, 18, 9, 
20, 11, 24, 5, 22, 
0, 4, 21, 10, 25, 

15, 2, 13, 8, 17, 
12, 19, 16, 23, 6, 
3, 14, 7, 18, 9, 
20, 11, 24, 5, 22, 
25, 4, 21, 10, 0, 

23, 2, 19, 8, 21, 
18, 9, 22, 13, 6, 
3, 24, 7, 20, 15, 
10, 17, 14, 5, 12, 
25, 4, 11, 16, 0, 

21, 2, 19, 8, 23, 
18, 9, 22, 13, 6, 
3, 20, 7, 24, 15, 
10, 17, 14, 5, 12, 
0, 4, 11, 16, 25, 

0, 2, 23, 8, 17, 
22, 9, 18, 13, 6, 
3, 24, 7, 16, 19, 
10, 21, 14, 5, 12, 
25, 4, 11, 20, 15, 

25, 2, 23, 8, 17, 
22, 9, 18, 13, 6, 
3, 24, 7, 16, 19, 
10, 21, 14, 5, 12, 
0, 4, 11, 20, 15, 

19, 2, 21, 8, 17, 
22, 9, 18, 13, 6, 
3, 20, 7, 16, 25, 
10, 23, 14, 5, 12, 
0, 4, 11, 24, 15, 

23, 2, 17, 8, 0, 
18, 9, 22, 13, 6, 
3, 24, 7, 16, 21, 
10, 19, 14, 5, 12, 
25, 4, 11, 20, 15, 

0, 2, 17, 8, 23, 
18, 9, 22, 13, 6, 
3, 16, 7, 24, 21, 
10, 19, 14, 5, 12, 
15, 4, 11, 20, 25, 

17, 2, 21, 8, 19, 
22, 9, 18, 13, 6, 
3, 16, 7, 20, 25, 
10, 23, 14, 5, 12, 
15, 4, 11, 24, 0, 

17, 2, 23, 8, 25, 
22, 9, 18, 13, 6, 
3, 16, 7, 24, 19, 
10, 21, 14, 5, 12, 
15, 4, 11, 20, 0, 

17, 2, 23, 8, 0, 
22, 9, 18, 13, 6, 
3, 16, 7, 24, 19, 
10, 21, 14, 5, 12, 
15, 4, 11, 20, 25, 

25, 2, 15, 8, 23, 
16, 9, 24, 13, 6, 
3, 14, 7, 22, 19, 
10, 17, 20, 5, 12, 
0, 4, 11, 18, 21, 

0, 2, 15, 8, 21, 
16, 9, 20, 13, 6, 
3, 14, 7, 22, 19, 
10, 17, 24, 5, 12, 
25, 4, 11, 18, 23, 

25, 2, 21, 8, 23, 
20, 9, 24, 13, 6, 
3, 14, 7, 22, 17, 
10, 19, 16, 5, 12, 
15, 4, 11, 18, 0, 

0, 2, 25, 8, 19, 
24, 9, 20, 13, 6, 
3, 14, 7, 18, 21, 
10, 23, 16, 5, 12, 
15, 4, 11, 22, 17, 

0, 2, 19, 8, 25, 
20, 9, 24, 13, 6, 
3, 14, 7, 18, 23, 
10, 21, 16, 5, 12, 
15, 4, 11, 22, 17, 

25, 2, 19, 8, 0, 
20, 9, 24, 13, 6, 
3, 14, 7, 18, 23, 
10, 21, 16, 5, 12, 
15, 4, 11, 22, 17, 

15, 2, 25, 8, 17, 
24, 9, 16, 13, 6, 
3, 14, 7, 18, 21, 
10, 23, 20, 5, 12, 
0, 4, 11, 22, 19, 

15, 2, 19, 8, 17, 
20, 9, 16, 13, 6, 
3, 14, 7, 18, 23, 
10, 21, 24, 5, 12, 
0, 4, 11, 22, 25, 

15, 2, 19, 8, 17, 
20, 9, 16, 13, 6, 
3, 14, 7, 18, 23, 
10, 21, 24, 5, 12, 
25, 4, 11, 22, 0, 

15, 2, 21, 8, 0, 
20, 9, 16, 13, 6, 
3, 14, 7, 22, 17, 
10, 19, 24, 5, 12, 
25, 4, 11, 18, 23, 

21, 2, 17, 12, 19, 
16, 11, 20, 23, 6, 
